Format Version,1.21,Take Name,chair_hatra_2,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2018-11-22 12.10.50 AM,Total Frames in Take,1753,Total Exported Frames,1753,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker
,,Unlabeled:5001,Unlabeled:5001,Unlabeled:5001
,,"8392B20CF49E35701389","8392B20CF49E35701389","8392B20CF49E35701389"
,,Position,Position,Position
Frame,Time,X,Y,Z
0,0.000000,0.358297,0.342341,0.928845
1,0.008333,0.358309,0.342320,0.928949
2,0.016667,0.358312,0.342318,0.928982
3,0.025000,0.358308,0.342325,0.928937
4,0.033333,0.358300,0.342347,0.928840
5,0.041667,0.358308,0.342374,0.928726
6,0.050000,0.358303,0.342389,0.928653
7,0.058333,0.358305,0.342391,0.928643
8,0.066667,0.358306,0.342380,0.928699
9,0.075000,0.358306,0.342358,0.928805
10,0.083333,0.358311,0.342335,0.928922
11,0.091667,0.358307,0.342320,0.929013
12,0.100000,0.358307,0.342314,0.929046
13,0.108333,0.358309,0.342318,0.929011
14,0.116667,0.358308,0.342338,0.928930
15,0.125000,0.358302,0.342356,0.928830
16,0.133333,0.358296,0.342374,0.928757
17,0.141667,0.358300,0.342376,0.928731
18,0.150000,0.358307,0.342372,0.928764
19,0.158333,0.358303,0.342361,0.928848
20,0.166667,0.358311,0.342341,0.928947
21,0.175000,0.358310,0.342316,0.929021
22,0.183333,0.358309,0.342313,0.929052
23,0.191667,0.358308,0.342325,0.929020
24,0.200000,0.358313,0.342331,0.928952
25,0.208333,0.358310,0.342348,0.928859
26,0.216667,0.358305,0.342368,0.928775
27,0.225000,0.358306,0.342383,0.928727
28,0.233333,0.358306,0.342376,0.928730
29,0.241667,0.358307,0.342362,0.928785
30,0.250000,0.358302,0.342363,0.928861
31,0.258333,0.358303,0.342342,0.928924
32,0.266667,0.358317,0.342327,0.928963
33,0.275000,0.358315,0.342326,0.928953
34,0.283333,0.358300,0.342344,0.928915
35,0.291667,0.358304,0.342349,0.928856
36,0.300000,0.358310,0.342365,0.928794
37,0.308333,0.358307,0.342370,0.928755
38,0.316667,0.358306,0.342373,0.928763
39,0.325000,0.358301,0.342367,0.928803
40,0.333333,0.358308,0.342345,0.928873
41,0.341667,0.358307,0.342332,0.928931
42,0.350000,0.358310,0.342331,0.928980
43,0.358333,0.358318,0.342326,0.928989
44,0.366667,0.358315,0.342333,0.928956
45,0.375000,0.358310,0.342339,0.928906
46,0.383333,0.358311,0.342359,0.928850
47,0.391667,0.358316,0.342361,0.928808
48,0.400000,0.358303,0.342361,0.928793
49,0.408333,0.358310,0.342361,0.928816
50,0.416667,0.358309,0.342353,0.928863
51,0.425000,0.358317,0.342339,0.928930
52,0.433333,0.358308,0.342330,0.928983
53,0.441667,0.358313,0.342331,0.929007
54,0.450000,0.358315,0.342328,0.929000
55,0.458333,0.358310,0.342334,0.928970
56,0.466667,0.358312,0.342335,0.928910
57,0.475000,0.358310,0.342351,0.928861
58,0.483333,0.358310,0.342359,0.928834
59,0.491667,0.358306,0.342363,0.928832
60,0.500000,0.358310,0.342348,0.928875
61,0.508333,0.358307,0.342339,0.928923
62,0.516667,0.358310,0.342333,0.928977
63,0.525000,0.358318,0.342327,0.929011
64,0.533333,0.358311,0.342326,0.929024
65,0.541667,0.358319,0.342323,0.929008
66,0.550000,0.358308,0.342337,0.928970
67,0.558333,0.358316,0.342339,0.928929
68,0.566667,0.358308,0.342339,0.928901
69,0.575000,0.358307,0.342346,0.928902
70,0.583333,0.358314,0.342336,0.928931
71,0.591667,0.358317,0.342336,0.928977
72,0.600000,0.358311,0.342331,0.929023
73,0.608333,0.358312,0.342321,0.929058
74,0.616667,0.358324,0.342311,0.929075
75,0.625000,0.358314,0.342316,0.929061
76,0.633333,0.358313,0.342331,0.929036
77,0.641667,0.358309,0.342338,0.929002
78,0.650000,0.358312,0.342339,0.928981
79,0.658333,0.358312,0.342333,0.928986
80,0.666667,0.358315,0.342333,0.929008
81,0.675000,0.358315,0.342331,0.929038
82,0.683333,0.358317,0.342327,0.929073
83,0.691667,0.358315,0.342317,0.929093
84,0.700000,0.358312,0.342327,0.929101
85,0.708333,0.358313,0.342326,0.929079
86,0.716667,0.358322,0.342320,0.929056
87,0.725000,0.358316,0.342330,0.929026
88,0.733333,0.358310,0.342341,0.929008
89,0.741667,0.358306,0.342338,0.929000
90,0.750000,0.358318,0.342330,0.929008
91,0.758333,0.358311,0.342334,0.929029
92,0.766667,0.358312,0.342326,0.929062
93,0.775000,0.358310,0.342320,0.929079
94,0.783333,0.358307,0.342323,0.929094
95,0.791667,0.358314,0.342323,0.929084
96,0.800000,0.358314,0.342334,0.929065
97,0.808333,0.358314,0.342331,0.929034
98,0.816667,0.358319,0.342321,0.929018
99,0.825000,0.358317,0.342336,0.929011
100,0.833333,0.358314,0.342336,0.929014
101,0.841667,0.358312,0.342325,0.929030
102,0.850000,0.358325,0.342317,0.929050
103,0.858333,0.358312,0.342317,0.929072
104,0.866667,0.358313,0.342323,0.929083
105,0.875000,0.358311,0.342323,0.929078
106,0.883333,0.358323,0.342318,0.929068
107,0.891667,0.358310,0.342324,0.929050
108,0.900000,0.358315,0.342328,0.929032
109,0.908333,0.358320,0.342321,0.929018
110,0.916667,0.358326,0.342323,0.929013
111,0.925000,0.358318,0.342329,0.929027
112,0.933333,0.358310,0.342328,0.929047
113,0.941667,0.358318,0.342318,0.929068
114,0.950000,0.358315,0.342321,0.929077
115,0.958333,0.358319,0.342322,0.929074
116,0.966667,0.358315,0.342320,0.929070
117,0.975000,0.358321,0.342317,0.929052
118,0.983333,0.358322,0.342330,0.929038
119,0.991667,0.358321,0.342333,0.929026
120,1.000000,0.358326,0.342324,0.929020
121,1.008333,0.358323,0.342322,0.929036
122,1.016667,0.358316,0.342325,0.929046
123,1.025000,0.358325,0.342324,0.929062
124,1.033333,0.358331,0.342313,0.929073
125,1.041667,0.358316,0.342322,0.929071
126,1.050000,0.358311,0.342325,0.929077
127,1.058333,0.358323,0.342323,0.929057
128,1.066667,0.358331,0.342320,0.929040
129,1.075000,0.358335,0.342326,0.929029
130,1.083333,0.358320,0.342338,0.929031
131,1.091667,0.358325,0.342326,0.929033
132,1.100000,0.358329,0.342317,0.929043
133,1.108333,0.358338,0.342326,0.929058
134,1.116667,0.358341,0.342329,0.929069
135,1.125000,0.358347,0.342316,0.929072
136,1.133333,0.358351,0.342319,0.929065
137,1.141667,0.358348,0.342333,0.929064
138,1.150000,0.358352,0.342327,0.929052
139,1.158333,0.358357,0.342324,0.929042
140,1.166667,0.358356,0.342334,0.929037
141,1.175000,0.358366,0.342336,0.929043
142,1.183333,0.358368,0.342331,0.929046
143,1.191667,0.358370,0.342329,0.929058
144,1.200000,0.358381,0.342321,0.929073
145,1.208333,0.358374,0.342332,0.929083
146,1.216667,0.358384,0.342330,0.929074
147,1.225000,0.358391,0.342330,0.929065
148,1.233333,0.358391,0.342337,0.929054
149,1.241667,0.358394,0.342340,0.929050
150,1.250000,0.358396,0.342338,0.929039
151,1.258333,0.358402,0.342339,0.929037
152,1.266667,0.358402,0.342347,0.929043
153,1.275000,0.358404,0.342346,0.929060
154,1.283333,0.358417,0.342336,0.929063
155,1.291667,0.358424,0.342335,0.929069
156,1.300000,0.358418,0.342346,0.929068
157,1.308333,0.358423,0.342343,0.929064
158,1.316667,0.358436,0.342330,0.929065
159,1.325000,0.358437,0.342346,0.929045
160,1.333333,0.358434,0.342355,0.929045
161,1.341667,0.358438,0.342359,0.929041
162,1.350000,0.358446,0.342348,0.929039
163,1.358333,0.358445,0.342350,0.929051
164,1.366667,0.358445,0.342359,0.929059
165,1.375000,0.358450,0.342355,0.929066
166,1.383333,0.358459,0.342348,0.929062
167,1.391667,0.358468,0.342351,0.929062
168,1.400000,0.358463,0.342356,0.929048
169,1.408333,0.358465,0.342356,0.929046
170,1.416667,0.358470,0.342354,0.929035
171,1.425000,0.358468,0.342360,0.929036
172,1.433333,0.358464,0.342357,0.929035
173,1.441667,0.358469,0.342348,0.929045
174,1.450000,0.358475,0.342348,0.929052
175,1.458333,0.358479,0.342353,0.929056
176,1.466667,0.358470,0.342360,0.929059
177,1.475000,0.358470,0.342353,0.929061
178,1.483333,0.358474,0.342355,0.929053
179,1.491667,0.358476,0.342361,0.929046
180,1.500000,0.358479,0.342355,0.929031
181,1.508333,0.358469,0.342358,0.929032
182,1.516667,0.358470,0.342355,0.929031
183,1.525000,0.358470,0.342353,0.929046
184,1.533333,0.358471,0.342350,0.929050
185,1.541667,0.358472,0.342359,0.929056
186,1.550000,0.358477,0.342349,0.929059
187,1.558333,0.358472,0.342351,0.929057
188,1.566667,0.358479,0.342354,0.929051
189,1.575000,0.358474,0.342359,0.929049
190,1.583333,0.358471,0.342360,0.929038
191,1.591667,0.358473,0.342355,0.929042
192,1.600000,0.358467,0.342360,0.929042
193,1.608333,0.358473,0.342366,0.929042
194,1.616667,0.358478,0.342362,0.929049
195,1.625000,0.358475,0.342360,0.929050
196,1.633333,0.358475,0.342357,0.929058
197,1.641667,0.358472,0.342358,0.929059
198,1.650000,0.358471,0.342365,0.929052
199,1.658333,0.358474,0.342358,0.929048
200,1.666667,0.358471,0.342364,0.929046
201,1.675000,0.358478,0.342360,0.929037
202,1.683333,0.358476,0.342356,0.929037
203,1.691667,0.358474,0.342356,0.929042
204,1.700000,0.358473,0.342365,0.929052
205,1.708333,0.358475,0.342361,0.929050
206,1.716667,0.358471,0.342360,0.929053
207,1.725000,0.358468,0.342361,0.929051
208,1.733333,0.358474,0.342361,0.929054
209,1.741667,0.358471,0.342359,0.929053
210,1.750000,0.358475,0.342360,0.929043
211,1.758333,0.358474,0.342362,0.929037
212,1.766667,0.358477,0.342359,0.929043
213,1.775000,0.358475,0.342360,0.929047
214,1.783333,0.358473,0.342363,0.929045
215,1.791667,0.358473,0.342361,0.929050
216,1.800000,0.358481,0.342358,0.929057
217,1.808333,0.358476,0.342356,0.929060
218,1.816667,0.358481,0.342351,0.929057
219,1.825000,0.358481,0.342360,0.929047
220,1.833333,0.358482,0.342359,0.929045
221,1.841667,0.358480,0.342360,0.929043
222,1.850000,0.358473,0.342361,0.929045
223,1.858333,0.358476,0.342367,0.929047
224,1.866667,0.358469,0.342374,0.929047
225,1.875000,0.358478,0.342355,0.929048
226,1.883333,0.358476,0.342357,0.929053
227,1.891667,0.358479,0.342362,0.929055
228,1.900000,0.358481,0.342361,0.929052
229,1.908333,0.358474,0.342364,0.929056
230,1.916667,0.358478,0.342369,0.929050
231,1.925000,0.358474,0.342361,0.929043
232,1.933333,0.358477,0.342363,0.929043
233,1.941667,0.358480,0.342364,0.929041
234,1.950000,0.358479,0.342362,0.929042
235,1.958333,0.358477,0.342364,0.929051
236,1.966667,0.358473,0.342361,0.929049
237,1.975000,0.358476,0.342362,0.929051
238,1.983333,0.358481,0.342365,0.929051
239,1.991667,0.358479,0.342361,0.929049
240,2.000000,0.358482,0.342363,0.929049
241,2.008333,0.358476,0.342363,0.929047
242,2.016667,0.358480,0.342357,0.929043
243,2.025000,0.358479,0.342360,0.929040
244,2.033333,0.358479,0.342362,0.929045
245,2.041667,0.358473,0.342362,0.929049
246,2.050000,0.358484,0.342357,0.929057
247,2.058333,0.358489,0.342362,0.929054
248,2.066667,0.358486,0.342360,0.929053
249,2.075000,0.358486,0.342352,0.929054
250,2.083333,0.358478,0.342359,0.929055
251,2.091667,0.358482,0.342363,0.929051
252,2.100000,0.358478,0.342364,0.929048
253,2.108333,0.358477,0.342363,0.929045
254,2.116667,0.358482,0.342354,0.929048
255,2.125000,0.358468,0.342373,0.929050
256,2.133333,0.358482,0.342377,0.929051
257,2.141667,0.358481,0.342348,0.929053
258,2.150000,0.358489,0.342344,0.929059
259,2.158333,0.358467,0.342364,0.929055
260,2.166667,0.358474,0.342382,0.929054
261,2.175000,0.358480,0.342367,0.929050
262,2.183333,0.358483,0.342354,0.929046
263,2.191667,0.358479,0.342349,0.929055
264,2.200000,0.358475,0.342365,0.929050
265,2.208333,0.358482,0.342364,0.929044
266,2.216667,0.358475,0.342362,0.929048
267,2.225000,0.358481,0.342357,0.929056
268,2.233333,0.358475,0.342362,0.929061
269,2.241667,0.358486,0.342348,0.929045
270,2.250000,0.358484,0.342353,0.929048
271,2.258333,0.358487,0.342364,0.929052
272,2.266667,0.358480,0.342363,0.929054
273,2.275000,0.358480,0.342367,0.929049
274,2.283333,0.358485,0.342358,0.929046
275,2.291667,0.358480,0.342365,0.929050
276,2.300000,0.358476,0.342358,0.929055
277,2.308333,0.358480,0.342347,0.929059
278,2.316667,0.358476,0.342359,0.929053
279,2.325000,0.358472,0.342374,0.929048
280,2.333333,0.358483,0.342368,0.929052
281,2.341667,0.358482,0.342358,0.929052
282,2.350000,0.358488,0.342346,0.929051
283,2.358333,0.358482,0.342362,0.929048
284,2.366667,0.358481,0.342362,0.929044
285,2.375000,0.358473,0.342368,0.929048
286,2.383333,0.358488,0.342354,0.929055
287,2.391667,0.358485,0.342360,0.929057
288,2.400000,0.358482,0.342354,0.929049
289,2.408333,0.358482,0.342360,0.929045
290,2.416667,0.358476,0.342366,0.929053
291,2.425000,0.358476,0.342365,0.929055
292,2.433333,0.358480,0.342360,0.929053
293,2.441667,0.358476,0.342368,0.929051
294,2.450000,0.358479,0.342364,0.929043
295,2.458333,0.358482,0.342358,0.929046
296,2.466667,0.358479,0.342355,0.929057
297,2.475000,0.358477,0.342359,0.929050
298,2.483333,0.358475,0.342372,0.929054
299,2.491667,0.358481,0.342363,0.929054
300,2.500000,0.358479,0.342359,0.929051
301,2.508333,0.358478,0.342362,0.929052
302,2.516667,0.358475,0.342360,0.929051
303,2.525000,0.358476,0.342365,0.929050
304,2.533333,0.358471,0.342367,0.929045
305,2.541667,0.358471,0.342374,0.929052
306,2.550000,0.358477,0.342365,0.929051
307,2.558333,0.358483,0.342361,0.929053
308,2.566667,0.358487,0.342352,0.929050
309,2.575000,0.358474,0.342367,0.929057
310,2.583333,0.358477,0.342362,0.929051
311,2.591667,0.358486,0.342355,0.929050
312,2.600000,0.358483,0.342358,0.929051
313,2.608333,0.358482,0.342358,0.929054
314,2.616667,0.358475,0.342361,0.929050
315,2.625000,0.358481,0.342358,0.929046
316,2.633333,0.358484,0.342359,0.929052
317,2.641667,0.358479,0.342365,0.929050
318,2.650000,0.358477,0.342364,0.929055
319,2.658333,0.358476,0.342362,0.929055
320,2.666667,0.358477,0.342368,0.929052
321,2.675000,0.358477,0.342357,0.929051
322,2.683333,0.358481,0.342353,0.929055
323,2.691667,0.358471,0.342364,0.929047
324,2.700000,0.358477,0.342364,0.929047
325,2.708333,0.358479,0.342366,0.929048
326,2.716667,0.358480,0.342355,0.929043
327,2.725000,0.358480,0.342359,0.929045
328,2.733333,0.358479,0.342349,0.929056
329,2.741667,0.358474,0.342361,0.929053
330,2.750000,0.358480,0.342364,0.929052
331,2.758333,0.358478,0.342364,0.929048
332,2.766667,0.358474,0.342361,0.929052
333,2.775000,0.358476,0.342352,0.929055
334,2.783333,0.358489,0.342350,0.929049
335,2.791667,0.358478,0.342360,0.929048
336,2.800000,0.358484,0.342357,0.929049
337,2.808333,0.358476,0.342355,0.929050
338,2.816667,0.358480,0.342349,0.929052
339,2.825000,0.358483,0.342355,0.929048
340,2.833333,0.358478,0.342355,0.929051
341,2.841667,0.358483,0.342350,0.929054
342,2.850000,0.358483,0.342351,0.929052
343,2.858333,0.358481,0.342358,0.929052
344,2.866667,0.358483,0.342360,0.929050
345,2.875000,0.358480,0.342359,0.929048
346,2.883333,0.358483,0.342356,0.929048
347,2.891667,0.358490,0.342347,0.929052
348,2.900000,0.358481,0.342357,0.929053
349,2.908333,0.358480,0.342357,0.929049
350,2.916667,0.358475,0.342359,0.929047
351,2.925000,0.358484,0.342354,0.929053
352,2.933333,0.358485,0.342354,0.929050
353,2.941667,0.358484,0.342358,0.929049
354,2.950000,0.358482,0.342359,0.929050
355,2.958333,0.358480,0.342353,0.929053
356,2.966667,0.358484,0.342358,0.929050
357,2.975000,0.358484,0.342360,0.929052
358,2.983333,0.358486,0.342360,0.929052
359,2.991667,0.358487,0.342355,0.929051
360,3.000000,0.358487,0.342356,0.929052
361,3.008333,0.358481,0.342361,0.929054
362,3.016667,0.358485,0.342366,0.929053
363,3.025000,0.358477,0.342364,0.929050
364,3.033333,0.358480,0.342359,0.929045
365,3.041667,0.358484,0.342355,0.929051
366,3.050000,0.358485,0.342356,0.929053
367,3.058333,0.358476,0.342363,0.929052
368,3.066667,0.358478,0.342365,0.929054
369,3.075000,0.358479,0.342367,0.929055
370,3.083333,0.358478,0.342359,0.929051
371,3.091667,0.358480,0.342369,0.929051
372,3.100000,0.358482,0.342367,0.929048
373,3.108333,0.358481,0.342362,0.929046
374,3.116667,0.358476,0.342357,0.929052
375,3.125000,0.358478,0.342362,0.929052
376,3.133333,0.358486,0.342361,0.929053
377,3.141667,0.358483,0.342361,0.929050
378,3.150000,0.358486,0.342361,0.929049
379,3.158333,0.358469,0.342362,0.929060
380,3.166667,0.358486,0.342358,0.929058
381,3.175000,0.358481,0.342366,0.929053
382,3.183333,0.358479,0.342372,0.929048
383,3.191667,0.358485,0.342361,0.929052
384,3.200000,0.358482,0.342354,0.929057
385,3.208333,0.358480,0.342358,0.929054
386,3.216667,0.358482,0.342367,0.929053
387,3.225000,0.358480,0.342368,0.929045
388,3.233333,0.358478,0.342355,0.929053
389,3.241667,0.358474,0.342356,0.929050
390,3.250000,0.358486,0.342362,0.929049
391,3.258333,0.358478,0.342369,0.929047
392,3.266667,0.358482,0.342360,0.929050
393,3.275000,0.358482,0.342358,0.929051
394,3.283333,0.358483,0.342365,0.929053
395,3.291667,0.358488,0.342363,0.929054
396,3.300000,0.358480,0.342365,0.929045
397,3.308333,0.358491,0.342354,0.929054
398,3.316667,0.358484,0.342356,0.929056
399,3.325000,0.358480,0.342360,0.929056
400,3.333333,0.358487,0.342358,0.929047
401,3.341667,0.358479,0.342363,0.929048
402,3.350000,0.358470,0.342361,0.929054
403,3.358333,0.358480,0.342349,0.929045
404,3.366667,0.358474,0.342360,0.929039
405,3.375000,0.358461,0.342379,0.929024
406,3.383333,0.358448,0.342384,0.929020
407,3.391667,0.358441,0.342372,0.929006
408,3.400000,0.358430,0.342376,0.929004
409,3.408333,0.358438,0.342387,0.929005
410,3.416667,0.358445,0.342380,0.929017
411,3.425000,0.358438,0.342378,0.929022
412,3.433333,0.358436,0.342367,0.929042
413,3.441667,0.358431,0.342386,0.929041
414,3.450000,0.358436,0.342382,0.929031
415,3.458333,0.358433,0.342382,0.929015
416,3.466667,0.358437,0.342380,0.929003
417,3.475000,0.358431,0.342389,0.928996
418,3.483333,0.358435,0.342382,0.928981
419,3.491667,0.358437,0.342380,0.928981
420,3.500000,0.358432,0.342398,0.929000
421,3.508333,0.358428,0.342395,0.929012
422,3.516667,0.358431,0.342381,0.929019
423,3.525000,0.358425,0.342388,0.929016
424,3.533333,0.358420,0.342404,0.929007
425,3.541667,0.358413,0.342396,0.928987
426,3.550000,0.358414,0.342402,0.928972
427,3.558333,0.358410,0.342412,0.928960
428,3.566667,0.358413,0.342418,0.928958
429,3.575000,0.358410,0.342407,0.928964
430,3.583333,0.358407,0.342413,0.928982
431,3.591667,0.358408,0.342415,0.928993
432,3.600000,0.358403,0.342427,0.928999
433,3.608333,0.358407,0.342421,0.928991
434,3.616667,0.358398,0.342424,0.928976
435,3.625000,0.358396,0.342431,0.928959
436,3.633333,0.358403,0.342435,0.928937
437,3.641667,0.358396,0.342444,0.928924
438,3.650000,0.358394,0.342450,0.928923
439,3.658333,0.358398,0.342444,0.928935
440,3.666667,0.358390,0.342447,0.928951
441,3.675000,0.358399,0.342435,0.928973
442,3.683333,0.358393,0.342440,0.928980
443,3.691667,0.358398,0.342440,0.928982
444,3.700000,0.358386,0.342443,0.928976
445,3.708333,0.358397,0.342438,0.928960
446,3.716667,0.358390,0.342445,0.928939
447,3.725000,0.358393,0.342449,0.928927
448,3.733333,0.358391,0.342448,0.928925
449,3.741667,0.358396,0.342438,0.928928
450,3.750000,0.358396,0.342454,0.928940
451,3.758333,0.358396,0.342444,0.928954
452,3.766667,0.358396,0.342436,0.928968
453,3.775000,0.358398,0.342437,0.928974
454,3.783333,0.358384,0.342448,0.928969
455,3.791667,0.358399,0.342444,0.928952
456,3.800000,0.358394,0.342456,0.928938
457,3.808333,0.358385,0.342462,0.928923
458,3.816667,0.358394,0.342460,0.928919
459,3.825000,0.358401,0.342464,0.928916
460,3.833333,0.358399,0.342473,0.928911
461,3.841667,0.358417,0.342465,0.928904
462,3.850000,0.358435,0.342468,0.928884
463,3.858333,0.358473,0.342469,0.928837
464,3.866667,0.358510,0.342478,0.928773
465,3.875000,0.358549,0.342479,0.928682
466,3.883333,0.358582,0.342480,0.928582
467,3.891667,0.358589,0.342502,0.928466
468,3.900000,0.358610,0.342504,0.928362
469,3.908333,0.358645,0.342497,0.928274
470,3.916667,0.358645,0.342497,0.928202
471,3.925000,0.358664,0.342481,0.928143
472,3.933333,0.358683,0.342468,0.928076
473,3.941667,0.358692,0.342468,0.927991
474,3.950000,0.358711,0.342456,0.927875
475,3.958333,0.358716,0.342465,0.927724
476,3.966667,0.358711,0.342475,0.927553
477,3.975000,0.358702,0.342500,0.927352
478,3.983333,0.358695,0.342518,0.927180
479,3.991667,0.358708,0.342502,0.927040
480,4.000000,0.358727,0.342483,0.926943
481,4.008333,0.358747,0.342480,0.926861
482,4.016667,0.358768,0.342462,0.926758
483,4.025000,0.358776,0.342447,0.926619
484,4.033333,0.358778,0.342458,0.926427
485,4.041667,0.358770,0.342472,0.926177
486,4.050000,0.358766,0.342485,0.925889
487,4.058333,0.358751,0.342505,0.925615
488,4.066667,0.358743,0.342515,0.925358
489,4.075000,0.358757,0.342495,0.925141
490,4.083333,0.358779,0.342462,0.924940
491,4.091667,0.358765,0.342459,0.924703
492,4.100000,0.358755,0.342463,0.924424
493,4.108333,0.358746,0.342473,0.924127
494,4.116667,0.358733,0.342463,0.923838
495,4.125000,0.358705,0.342489,0.923519
496,4.133333,0.358689,0.342489,0.923188
497,4.141667,0.358675,0.342495,0.922871
498,4.150000,0.358673,0.342490,0.922543
499,4.158333,0.358653,0.342492,0.922229
500,4.166667,0.358639,0.342493,0.921901
501,4.175000,0.358694,0.342470,0.921583
502,4.183333,0.358714,0.342444,0.921274
503,4.191667,0.358732,0.342453,0.920899
504,4.200000,0.358727,0.342455,0.920483
505,4.208333,0.358756,0.342465,0.920042
506,4.216667,0.358763,0.342478,0.919609
507,4.225000,0.358789,0.342478,0.919150
508,4.233333,0.358784,0.342468,0.918704
509,4.241667,0.358794,0.342464,0.918259
510,4.250000,0.358784,0.342451,0.917835
511,4.258333,0.358754,0.342462,0.917385
512,4.266667,0.358749,0.342445,0.916930
513,4.275000,0.358731,0.342449,0.916450
514,4.283333,0.358715,0.342444,0.915952
515,4.291667,0.358718,0.342452,0.915433
516,4.300000,0.358716,0.342454,0.914919
517,4.308333,0.358702,0.342452,0.914403
518,4.316667,0.358720,0.342449,0.913911
519,4.325000,0.358740,0.342454,0.913469
520,4.333333,0.358763,0.342424,0.913017
521,4.341667,0.358767,0.342398,0.912553
522,4.350000,0.358758,0.342391,0.912033
523,4.358333,0.358745,0.342408,0.911453
524,4.366667,0.358756,0.342419,0.910849
525,4.375000,0.358756,0.342425,0.910226
526,4.383333,0.358764,0.342453,0.909616
527,4.391667,0.358774,0.342469,0.909062
528,4.400000,0.358776,0.342453,0.908536
529,4.408333,0.358786,0.342422,0.908108
530,4.416667,0.358793,0.342400,0.907683
531,4.425000,0.358781,0.342377,0.907247
532,4.433333,0.358776,0.342382,0.906748
533,4.441667,0.358751,0.342375,0.906163
534,4.450000,0.358732,0.342374,0.905505
535,4.458333,0.358724,0.342408,0.904802
536,4.466667,0.358705,0.342422,0.904030
537,4.475000,0.358723,0.342455,0.903320
538,4.483333,0.358729,0.342457,0.902665
539,4.491667,0.358760,0.342444,0.902098
540,4.500000,0.358780,0.342419,0.901581
541,4.508333,0.358789,0.342398,0.901131
542,4.516667,0.358823,0.342378,0.900646
543,4.525000,0.358830,0.342344,0.900107
544,4.533333,0.358831,0.342334,0.899461
545,4.541667,0.358834,0.342362,0.898736
546,4.550000,0.358815,0.342392,0.897936
547,4.558333,0.358840,0.342422,0.897150
548,4.566667,0.358858,0.342451,0.896378
549,4.575000,0.358886,0.342459,0.895699
550,4.583333,0.358889,0.342439,0.895108
551,4.591667,0.358904,0.342437,0.894607
552,4.600000,0.358909,0.342398,0.894163
553,4.608333,0.358889,0.342373,0.893699
554,4.616667,0.358913,0.342354,0.893189
555,4.625000,0.358909,0.342367,0.892590
556,4.633333,0.358912,0.342388,0.891921
557,4.641667,0.358927,0.342407,0.891256
558,4.650000,0.358939,0.342416,0.890589
559,4.658333,0.358971,0.342425,0.889973
560,4.666667,0.358972,0.342439,0.889381
561,4.675000,0.358990,0.342419,0.888865
562,4.683333,0.359002,0.342413,0.888401
563,4.691667,0.358989,0.342383,0.887969
564,4.700000,0.358993,0.342364,0.887508
565,4.708333,0.358988,0.342373,0.887045
566,4.716667,0.358971,0.342366,0.886505
567,4.725000,0.358967,0.342368,0.885945
568,4.733333,0.358971,0.342371,0.885368
569,4.741667,0.358973,0.342386,0.884776
570,4.750000,0.358984,0.342401,0.884196
571,4.758333,0.358990,0.342378,0.883667
572,4.766667,0.358985,0.342389,0.883159
573,4.775000,0.358998,0.342374,0.882709
574,4.783333,0.359022,0.342357,0.882215
575,4.791667,0.359033,0.342331,0.881696
576,4.800000,0.359039,0.342333,0.881130
577,4.808333,0.359050,0.342332,0.880496
578,4.816667,0.359049,0.342347,0.879807
579,4.825000,0.359053,0.342359,0.879112
580,4.833333,0.359042,0.342382,0.878427
581,4.841667,0.359037,0.342384,0.877766
582,4.850000,0.359043,0.342380,0.877152
583,4.858333,0.359034,0.342387,0.876581
584,4.866667,0.359040,0.342362,0.875999
585,4.875000,0.359043,0.342348,0.875415
586,4.883333,0.359057,0.342341,0.874814
587,4.891667,0.359077,0.342324,0.874135
588,4.900000,0.359090,0.342343,0.873402
